"tid","meet_heuristic","three_labels","fourth_label","majority_vote"
"1063179866714132480","1","[0. 0. 0.]","","0"
"813575413876277248","1","[0. 0. 0.]","","0"
"1130828774205984768","1","[0. 0. 0.]","","0"
"87889648575197184","1","[0. 0. 0.]","","0"
"914346942045360128","1","[0. 0. 0.]","","0"
"577634461887643648","1","[0. 0. 0.]","","0"
"937732072889864193","1","[0. 0. 0.]","","0"
"161941221311397888","1","[0. 0. 0.]","","0"
"311465213545304064","1","[0. 0. 0.]","","0"
"135558330012798976","1","[0. 0. 0.]","","0"
"200174410072735744","1","[1. 1. 1.]","","1"
"527525392702525440","1","[0. 0. 0.]","","0"
"119663623441362944","1","[0. 0. 0.]","","0"
"540430563904339968","1","[0. 0. 0.]","","0"
"688831125205028864","1","[0. 0. 0.]","","0"
"1135523390696169472","1","[0. 0. 0.]","","0"
"912384188401242112","1","[0. 0. 0.]","","0"
"525591620234645506","1","[0. 0. 0.]","","0"
"418084414359613440","1","[0. 0. 0.]","","0"
"1116397843302928385","1","[0. 0. 0.]","","0"
"504443333406494720","1","[1. 0. 0.]","1","0"
"924826779465916416","1","[0. 0. 0.]","","0"
"869960919584874496","1","[1. 1. 1.]","","1"
"357906686243110913","1","[0. 0. 0.]","","0"
"203919603745828864","1","[0. 0. 0.]","","0"
"920635578458300416","1","[0. 0. 0.]","","0"
"763827308020903936","1","[0. 0. 0.]","","0"
"1062555986886623232","1","[0. 0. 0.]","","0"
"1118924396033445889","1","[1. 1. 1.]","","1"
"471661875303030784","1","[0. 0. 0.]","","0"
"1170063735291023361","1","[0. 0. 0.]","","0"
"819114043365527552","1","[0. 0. 0.]","","0"
"326792388800565249","1","[0. 0. 0.]","","0"
"1074844337077248000","1","[0. 0. 0.]","","0"
"985670247758880769","1","[0. 0. 0.]","","0"
"1045258921282334720","1","[0. 0. 0.]","","0"
"586833095074000897","1","[0. 0. 0.]","","0"
"745163963394973696","1","[0. 0. 0.]","","0"
"940165260794826752","1","[0. 0. 0.]","","0"
"605490019944402944","1","[0. 0. 0.]","","0"
"819378113993961476","1","[0. 0. 0.]","","0"
"893479136035041283","1","[0. 0. 0.]","","0"
"803582745746116610","1","[0. 1. 1.]","1","1"
"471611484460425217","1","[0. 0. 0.]","","0"
"801939535735222272","1","[0. 0. 0.]","","0"
"256684952077348865","1","[0. 0. 0.]","","0"
"679855729063280640","1","[0. 0. 0.]","","0"
"434030079916929024","1","[0. 1. 0.]","1","0"
"1130487573665595392","1","[1. 1. 1.]","","1"
"535501257113612288","1","[1. 1. 1.]","","1"
"1022285710403883008","1","[0. 0. 0.]","","0"
"997863235985592321","1","[0. 0. 0.]","","0"
"1006693176273395713","1","[0. 1. 1.]","1","1"
"566937865494360067","1","[1. 1. 1.]","","1"
"1089622739671908352","1","[0. 0. 0.]","","0"
"774008755344277504","1","[0. 0. 0.]","","0"
"504424437413076992","1","[0. 0. 0.]","","0"
"1024327655158673408","1","[0. 0. 0.]","","0"
"313747391721398272","1","[0. 0. 0.]","","0"
"910021526451351552","1","[0. 0. 0.]","","0"
"895719207655981057","1","[0. 0. 0.]","","0"
"1068176739296268288","1","[0. 0. 0.]","","0"
"935942991750905857","1","[0. 0. 0.]","","0"
"1119295165242445824","1","[0. 1. 1.]","1","1"
"804685053687119872","1","[0. 0. 0.]","","0"
"775695810885365760","1","[0. 0. 0.]","","0"
"415093956607614977","1","[0. 1. 0.]","0","0"
"466204228323913729","1","[0. 0. 0.]","","0"
"1131042726991028225","1","[0. 0. 0.]","","0"
"948204921970679808","1","[1. 0. 1.]","0","0"
"455999090112102400","1","[0. 0. 0.]","","0"
"675705680305655810","1","[0. 0. 0.]","","0"
"141320485030989824","1","[0. 0. 0.]","","0"
"912356195544948737","1","[0. 0. 0.]","","0"
"969257855751614464","1","[1. 1. 1.]","","1"
"1130787576388964352","1","[0. 0. 0.]","","0"
"471671253468590081","1","[0. 0. 0.]","","0"
"907629678281797634","1","[0. 1. 0.]","1","0"
"746099450758606849","1","[0. 0. 0.]","","0"
"968495232512819200","1","[0. 0. 0.]","","0"
"798701424804827136","1","[0. 0. 0.]","","0"
"907479576879751169","1","[1. 1. 1.]","","1"
"787573384016125952","1","[0. 0. 0.]","","0"
"248717203032117249","1","[1. 0. 0.]","0","0"
"1137996711962394624","1","[0. 0. 0.]","","0"
"1122785743968116736","1","[0. 0. 0.]","","0"
"981165968498962433","1","[0. 0. 0.]","","0"
"576388772624924672","1","[0. 0. 0.]","","0"
"856605323561361408","1","[0. 0. 0.]","","0"
"764416484709916673","1","[0. 0. 0.]","","0"
"493103451212357632","1","[0. 1. 0.]","1","0"
"607169890697506816","1","[0. 0. 0.]","","0"
"777477670888022016","1","[0. 0. 0.]","","0"
"648797809987166208","1","[0. 1. 0.]","1","0"
"381088106583044096","1","[0. 0. 0.]","","0"
"598986439066550272","1","[0. 0. 0.]","","0"
"789125579689918464","1","[0. 0. 0.]","","0"
"871614572419063808","1","[0. 0. 0.]","","0"
"854369728747458561","1","[0. 0. 0.]","","0"
"340496383016579073","1","[0. 0. 1.]","0","0"
"725062493224181762","1","[0. 0. 0.]","","0"
"972662667226812417","1","[0. 0. 0.]","","0"
"887449051259699200","1","[0. 0. 1.]","0","0"
"860127327241502720","1","[0. 1. 0.]","1","0"
"1043873936801390592","1","[0. 0. 0.]","","0"
"907963816989818880","1","[0. 0. 1.]","1","0"
"583921954165501952","1","[0. 0. 0.]","","0"
"869940744781406208","1","[0. 0. 0.]","","0"
"1179115020992466944","1","[0. 0. 0.]","","0"
"907696306524749824","1","[0. 1. 1.]","1","1"
"525588561655906305","1","[0. 0. 0.]","","0"
"965330327618035712","1","[0. 0. 0.]","","0"
"324257441715982336","1","[0. 0. 0.]","","0"
"872622911311536129","1","[0. 0. 0.]","","0"
"912764007144198144","1","[0. 0. 0.]","","0"
"621428535333384192","1","[0. 0. 1.]","0","0"
"248454177200668672","1","[0. 0. 0.]","","0"
"707227342041686017","1","[0. 0. 0.]","","0"
"734476684922130432","1","[0. 0. 0.]","","0"
"1012397908350717954","1","[0. 0. 0.]","","0"
"907569892953640960","1","[0. 0. 0.]","","0"
"705041441958006784","1","[1. 1. 1.]","","1"
"920637781612814336","1","[0. 0. 0.]","","0"
"1017810756497113088","1","[0. 0. 0.]","","0"
"111039724042452993","1","[0. 0. 0.]","","0"
"662626713654837248","1","[0. 0. 0.]","","0"
"290126551171862530","1","[0. 0. 0.]","","0"
"1146470659914117121","1","[0. 0. 0.]","","0"
"535757674978504704","1","[1. 1. 1.]","","1"
"1067495319569616896","1","[0. 1. 1.]","0","0"
"770224570557161472","1","[0. 0. 0.]","","0"
"535749294935248896","1","[1. 1. 1.]","","1"
"382626780269776897","1","[0. 0. 0.]","","0"
"545996109345456128","1","[0. 0. 0.]","","0"
"575598761478586369","1","[0. 0. 0.]","","0"
"1029644522567991296","1","[0. 0. 0.]","","0"
"437873880238006273","1","[0. 0. 0.]","","0"
"870325489788895232","1","[0. 0. 0.]","","0"
"804655696113496064","1","[0. 0. 0.]","","0"
"804669501287579648","1","[0. 0. 0.]","","0"
"978675271816634368","1","[0. 0. 0.]","","0"
"309091508819214336","1","[0. 0. 0.]","","0"
"535499655174713345","1","[1. 1. 1.]","","1"
"211446154217537537","1","[0. 0. 0.]","","0"
"168065525342154753","1","[0. 0. 0.]","","0"
"395206667077312513","1","[0. 1. 1.]","1","1"
"1049178435732484097","1","[0. 0. 0.]","","0"
"108918827710021632","1","[0. 0. 0.]","","0"
"987701710096404481","1","[0. 0. 0.]","","0"
"985316226892263425","1","[0. 1. 1.]","1","1"
"1125120465226346496","1","[0. 0. 0.]","","0"
"907660542487273472","1","[0. 1. 0.]","1","0"
"867846136576528385","1","[0. 0. 0.]","","0"
"203834745434546176","1","[0. 0. 0.]","","0"
"958288734050504705","1","[0. 0. 0.]","","0"
"1124410887140466688","1","[0. 0. 0.]","","0"
"1130597546018000897","1","[0. 0. 0.]","","0"
"144525869904441344","1","[0. 0. 0.]","","0"
"775492147441115136","1","[0. 0. 0.]","","0"
"564252958481981440","1","[0. 0. 1.]","1","0"
"817040860923785216","1","[0. 0. 0.]","","0"
"1030804524376698881","1","[0. 0. 0.]","","0"
"926394672892616706","1","[0. 0. 0.]","","0"
"908289354858205184","1","[1. 1. 1.]","","1"
"617920266300030977","1","[0. 0. 1.]","1","0"
"1058154208069869569","1","[0. 0. 0.]","","0"
"1144915624990314496","1","[0. 0. 0.]","","0"
"1099024889338576901","1","[0. 0. 0.]","","0"
"1111630221843877890","1","[0. 0. 0.]","","0"
"130041519569776641","1","[0. 0. 0.]","","0"
"705081408964988929","1","[0. 1. 1.]","1","1"
"1046257395993841664","1","[1. 1. 1.]","","1"
"1075046833863442432","1","[0. 0. 0.]","","0"
"740102500418719744","1","[0. 0. 0.]","","0"
"1108427739072286720","1","[0. 0. 0.]","","0"
"413752066780065793","1","[0. 0. 0.]","","0"
"797549124853919744","1","[0. 0. 0.]","","0"
"1022662551283195904","1","[0. 0. 0.]","","0"
"902772833239130112","1","[0. 0. 0.]","","0"
"1141517302803812352","1","[0. 0. 0.]","","0"
"1078020402071420928","1","[0. 0. 0.]","","0"
"226241432053239808","1","[0. 0. 0.]","","0"
"527855115462795264","1","[0. 0. 0.]","","0"
"1037594584308695041","1","[0. 0. 0.]","","0"
"907603251276677127","1","[0. 0. 0.]","","0"
"398648346765561856","1","[1. 0. 1.]","1","1"
"819827677964083200","1","[0. 0. 0.]","","0"
"895564510349668353","1","[0. 0. 0.]","","0"
"231582180298592257","1","[0. 0. 0.]","","0"
"1114554299478974465","1","[0. 0. 0.]","","0"
"1059162930078539781","1","[1. 1. 1.]","","1"
"819441196233793537","1","[1. 0. 0.]","0","0"
"1029689244829278210","1","[0. 0. 0.]","","0"
"1057758930774962177","1","[0. 0. 1.]","0","0"
"1082934361828208640","1","[0. 0. 0.]","","0"
"1160373018989928453","1","[1. 1. 1.]","","1"
"641961367533170688","1","[0. 0. 0.]","","0"
"231119669308841985","1","[0. 0. 1.]","0","0"
"725711214781685760","1","[0. 0. 0.]","","0"
"921016422905667585","1","[0. 0. 0.]","","0"
"526836276998467584","1","[0. 0. 0.]","","0"
"913040945070923776","1","[0. 0. 0.]","","0"
"832077395234521088","1","[0. 0. 0.]","","0"
"1025457823818436608","1","[0. 0. 0.]","","0"
"172421303683395584","1","[0. 0. 0.]","","0"
"540810394559062016","1","[0. 0. 0.]","","0"
"420496657223286784","1","[0. 0. 0.]","","0"
"894995122739232768","1","[0. 0. 0.]","","0"
"1082322811534929920","1","[0. 0. 0.]","","0"
"1070690581075120129","1","[0. 0. 0.]","","0"
"507281320901636096","1","[0. 0. 0.]","","0"
"1082534185435308032","1","[0. 0. 0.]","","0"
"997211345849409536","1","[0. 0. 0.]","","0"
"126325756522532865","1","[0. 0. 0.]","","0"
"1096646982855245824","1","[0. 0. 0.]","","0"
"570636137385086976","1","[0. 0. 0.]","","0"
"456749950781513728","1","[0. 0. 0.]","","0"
"89203658641784832","1","[0. 0. 0.]","","0"
"351581737396076545","1","[0. 0. 0.]","","0"
"1104057380155912192","1","[0. 0. 0.]","","0"
"1050514360374833152","1","[0. 0. 0.]","","0"
"218894626189357056","1","[0. 0. 0.]","","0"
"1146830665532530688","1","[0. 0. 0.]","","0"
"819178740202737664","1","[0. 0. 0.]","","0"
"147090159307988992","1","[0. 0. 0.]","","0"
"927518463660261376","1","[0. 0. 0.]","","0"
"460435349546614784","1","[0. 0. 0.]","","0"
"852277892885000192","1","[0. 1. 0.]","0","0"
"774030259150741504","1","[0. 0. 0.]","","0"
"883701311207862272","1","[0. 0. 0.]","","0"
"804862107808169984","1","[0. 0. 0.]","","0"
"248218293121454080","1","[0. 0. 0.]","","0"
"763817502954627072","1","[0. 0. 0.]","","0"
"926908292735127552","1","[0. 0. 0.]","","0"
"841978438844092416","1","[0. 0. 0.]","","0"
"1041463306836422656","1","[0. 0. 0.]","","0"
"953280002350567430","1","[0. 0. 0.]","","0"
"591583320317816833","1","[0. 0. 0.]","","0"
"751031142384603136","1","[0. 0. 0.]","","0"
"1064133448774926336","1","[0. 0. 0.]","","0"
"738467959077752832","1","[0. 0. 0.]","","0"
"253742590665576448","1","[0. 0. 0.]","","0"
"236105016044290050","1","[0. 0. 0.]","","0"
"93627520271908864","1","[0. 0. 0.]","","0"
"1084173264535121922","1","[0. 0. 0.]","","0"
"429348579417657344","1","[0. 0. 0.]","","0"
"158625980569763840","1","[0. 0. 0.]","","0"
"144965853128048640","1","[0. 0. 0.]","","0"
"895001691002621952","1","[0. 0. 0.]","","0"
"260431471385399297","1","[0. 0. 0.]","","0"
"933675221478932480","1","[0. 0. 0.]","","0"
"1136028575772151808","1","[0. 0. 0.]","","0"
"670826258394148864","1","[0. 0. 0.]","","0"
"969309961388830720","1","[0. 0. 0.]","","0"
"590517930737172480","1","[0. 0. 0.]","","0"
"504455964914114560","1","[0. 0. 0.]","","0"
"1103445584151826434","1","[0. 0. 0.]","","0"
"385487252517699584","1","[0. 0. 0.]","","0"
"585476225285693440","1","[0. 1. 0.]","0","0"
"553378869546205184","1","[0. 0. 0.]","","0"
"843098201645375488","1","[0. 0. 0.]","","0"
"871449464849944576","1","[0. 0. 0.]","","0"
"343312388889653250","1","[0. 0. 0.]","","0"
"1146009352614158338","1","[0. 0. 0.]","","0"
"535604410525962240","1","[1. 1. 1.]","","1"
"837349295615524864","1","[0. 0. 0.]","","0"
"476463431806361600","1","[0. 0. 0.]","","0"
"309313403514650624","1","[0. 0. 0.]","","0"
"983432374150221824","1","[0. 0. 1.]","1","0"
"971897564768354304","1","[0. 0. 0.]","","0"
"1042457099505225729","1","[0. 0. 0.]","","0"
"854017264294674432","1","[0. 0. 0.]","","0"
"94053487251423232","1","[0. 0. 0.]","","0"
"1149635286587961345","1","[0. 0. 0.]","","0"
"1037030262184534018","1","[0. 0. 0.]","","0"
"1009380707049893888","1","[0. 0. 0.]","","0"
"727693947280064513","1","[0. 0. 0.]","","0"
"461028064240357376","1","[0. 0. 0.]","","0"
"307974050251145217","1","[0. 0. 0.]","","0"
"907452906739081216","1","[0. 1. 1.]","1","1"
"705101516152119296","1","[0. 1. 0.]","1","0"
"1166289817522642945","1","[0. 0. 0.]","","0"
"1037302573777149952","1","[0. 0. 0.]","","0"
"1043538261216583680","1","[0. 0. 1.]","0","0"
"119698075353743360","1","[0. 0. 0.]","","0"
"715189734427856896","1","[0. 0. 0.]","","0"
"767135453418061826","1","[0. 0. 0.]","","0"
"691519744982282240","1","[0. 0. 0.]","","0"
"692016771428171777","1","[0. 0. 0.]","","0"
"1066190109609869313","1","[0. 1. 0.]","1","0"
"1083043798828105730","1","[0. 0. 0.]","","0"
"141255035400097792","1","[0. 0. 0.]","","0"
"1135909123181154304","1","[0. 0. 0.]","","0"
"273185673341698048","1","[0. 0. 0.]","","0"
"912368188033323008","1","[0. 0. 0.]","","0"
"542138411629690880","1","[1. 1. 1.]","","1"
"399541636017160192","1","[0. 1. 1.]","0","0"
"692015108344668160","1","[0. 0. 0.]","","0"
"585451419349692416","1","[0. 0. 0.]","","0"
"907610482466533376","1","[0. 1. 1.]","0","0"
"504430773995581440","1","[0. 0. 0.]","","0"
"936258775157223430","1","[0. 0. 0.]","","0"
"690176930361032710","1","[0. 0. 0.]","","0"
"663197782040313856","1","[0. 0. 1.]","0","0"
"651789617507762176","1","[0. 0. 0.]","","0"
"529257980362256384","1","[0. 0. 0.]","","0"
"866167298565914624","1","[0. 0. 0.]","","0"
"1031916687510183937","1","[0. 0. 0.]","","0"
"661903920583876608","1","[0. 0. 0.]","","0"
"257992593961541632","1","[0. 0. 0.]","","0"
"1132674914694119424","1","[0. 0. 0.]","","0"
"543110611803332608","1","[0. 0. 0.]","","0"
"709221127059406849","1","[0. 0. 0.]","","0"
"1130829574336593920","1","[0. 0. 0.]","","0"
"718448769373728768","1","[0. 0. 0.]","","0"
"465431138820169728","1","[0. 0. 0.]","","0"
"1131949483485474818","1","[0. 0. 0.]","","0"
"662360474097422337","1","[0. 0. 1.]","1","0"
"750481280408616960","1","[0. 0. 0.]","","0"
"1175049692146806785","1","[0. 0. 0.]","","0"
"734476684477538305","1","[0. 0. 0.]","","0"
"754256414399344640","1","[0. 0. 0.]","","0"
"999649936160550918","1","[0. 0. 0.]","","0"
"717501520808259584","1","[0. 0. 0.]","","0"
"444498122455408640","1","[0. 0. 0.]","","0"
"1135151888599568385","1","[0. 0. 0.]","","0"
"257812496033914880","1","[0. 0. 0.]","","0"
"765635592952639489","1","[0. 0. 0.]","","0"
"938020938615947265","1","[0. 0. 0.]","","0"
"807925560118743040","1","[0. 0. 0.]","","0"
"965921365516783618","1","[0. 0. 0.]","","0"
"1016542039356215296","1","[0. 0. 0.]","","0"
"1010639617635176448","1","[0. 0. 0.]","","0"
"1174913116171169793","1","[0. 0. 0.]","","0"
"1042471133457657856","1","[0. 0. 0.]","","0"
"1031706313208811521","1","[0. 0. 0.]","","0"
"601495897600561152","1","[0. 0. 0.]","","0"
"956889474230816768","1","[0. 0. 0.]","","0"
"628565005458247680","1","[0. 0. 0.]","","0"
"84605640521154560","1","[0. 0. 0.]","","0"
"328860161445883904","1","[0. 0. 0.]","","0"
"914345234527526912","1","[0. 0. 0.]","","0"
"248453435937140736","1","[0. 0. 0.]","","0"
"935933584636039170","1","[0. 0. 1.]","1","0"
"802938373467938817","1","[0. 0. 0.]","","0"
"877690926323318784","1","[0. 0. 0.]","","0"
"248556110028603393","1","[0. 0. 0.]","","0"
"765291240707485696","1","[0. 0. 0.]","","0"
"1171526737093509122","1","[0. 0. 0.]","","0"
"540613993552162816","1","[0. 1. 1.]","1","1"
"1058497989940011008","1","[0. 0. 0.]","","0"
"735057365612023808","1","[0. 0. 0.]","","0"
"829337464275886080","1","[0. 0. 0.]","","0"
"410996008672579584","1","[0. 0. 0.]","","0"
"992868857273569280","1","[0. 0. 0.]","","0"
"502090085878464512","1","[0. 0. 0.]","","0"
"870308123348807681","1","[0. 0. 0.]","","0"
"1073613745216282627","1","[0. 0. 0.]","","0"
"515189719349874689","1","[0. 0. 0.]","","0"
"203268066434494464","1","[0. 0. 0.]","","0"
"1039046335796797441","1","[0. 0. 0.]","","0"
"1042168520946208768","1","[0. 0. 0.]","","0"
"436207271291273216","1","[0. 0. 0.]","","0"
"126721127228776448","1","[0. 0. 0.]","","0"
"968988929939533824","1","[0. 1. 0.]","1","0"
"795592229163298816","1","[0. 0. 0.]","","0"
"1069343960101986304","1","[0. 0. 0.]","","0"
"1028769913467535360","1","[0. 0. 0.]","","0"
"1029844870704316416","1","[0. 1. 0.]","1","0"
"524913282961117184","1","[0. 0. 0.]","","0"
"1127334676694294528","1","[0. 0. 0.]","","0"
"442538887689568256","1","[0. 0. 0.]","","0"
"620761148250435584","1","[0. 0. 0.]","","0"
"1173948910592643074","1","[0. 0. 0.]","","0"
"1168898733901275137","1","[0. 0. 0.]","","0"
"907523687250882560","1","[0. 0. 1.]","1","0"
"1040843935470505986","1","[0. 1. 0.]","1","0"
"428968679230156800","1","[0. 0. 0.]","","0"
"114725643463299073","1","[0. 0. 0.]","","0"
"667395778911014912","1","[0. 0. 0.]","","0"
"306504364783185920","1","[0. 0. 0.]","","0"
"1177673814815248384","1","[0. 0. 0.]","","0"
"615793288516243457","1","[0. 1. 0.]","0","0"
"295643289456103425","1","[0. 1. 1.]","1","1"
"1143740971949133824","1","[0. 0. 0.]","","0"
"718487060101861376","1","[0. 0. 0.]","","0"
"259236396433289216","1","[0. 0. 0.]","","0"
"1164932529436135426","1","[0. 0. 0.]","","0"
"632259651040493568","1","[0. 0. 0.]","","0"
"583481066851143681","1","[0. 0. 0.]","","0"
"763051557848055808","1","[0. 0. 1.]","0","0"
"327431935200743426","1","[0. 0. 0.]","","0"
"1099061280370032641","1","[0. 0. 0.]","","0"
"894859141524672512","1","[0. 0. 0.]","","0"
"248515858933112832","1","[0. 0. 0.]","","0"
"1153748585667866624","1","[0. 0. 0.]","","0"
"650241021024976897","1","[0. 0. 0.]","","0"
"764137272321212417","1","[0. 0. 0.]","","0"
"688723816495726592","1","[0. 0. 0.]","","0"
"1032716030651584513","1","[1. 1. 1.]","","1"
"907399709685374982","1","[0. 0. 0.]","","0"
"617284882524467200","1","[0. 0. 0.]","","0"
"1052462881147482112","1","[0. 0. 0.]","","0"
"1159782647591297024","1","[0. 0. 0.]","","0"
"705442258280161280","1","[0. 0. 0.]","","0"
"336432218496974848","1","[0. 0. 0.]","","0"
"1079423813304016896","1","[0. 0. 0.]","","0"
"859324143115882498","1","[0. 0. 0.]","","0"
"535743401946521601","1","[0. 0. 0.]","","0"
"961647936269504513","1","[0. 0. 0.]","","0"
"903562521826775042","1","[0. 1. 0.]","0","0"
"1031168444463345664","1","[0. 0. 0.]","","0"
"1165579958393040896","1","[0. 0. 0.]","","0"
"447189649128431617","1","[0. 0. 0.]","","0"
"978615421413683200","1","[0. 0. 0.]","","0"
"558221068834725888","1","[0. 0. 0.]","","0"
"845572215215042561","1","[0. 0. 0.]","","0"
"535749631939215360","1","[1. 1. 1.]","","1"
"912404583233806336","1","[0. 0. 0.]","","0"
"788959430826164228","1","[0. 0. 0.]","","0"
"1143889215358455808","1","[0. 0. 0.]","","0"
"1126200222290460673","1","[0. 0. 0.]","","0"
"809306078173347840","1","[0. 0. 0.]","","0"
"907608701628010497","1","[1. 1. 1.]","","1"
"1141437702534881280","1","[0. 1. 0.]","0","0"
"496266728607739904","1","[0. 0. 0.]","","0"
"306162405287788544","1","[0. 0. 0.]","","0"
"770159118225182720","1","[0. 0. 0.]","","0"
"1130792852726919168","1","[0. 0. 0.]","","0"
"1041637358020571143","1","[0. 0. 0.]","","0"
"504441143753338881","1","[0. 0. 0.]","","0"
"938159576716787712","1","[0. 0. 0.]","","0"
"700455571900596224","1","[0. 0. 0.]","","0"
"1153544756414144513","1","[0. 0. 0.]","","0"
"133452913401012224","1","[0. 0. 0.]","","0"
"197314239508119552","1","[1. 0. 0.]","1","0"
"298095648568401920","1","[0. 0. 0.]","","0"
"502065443297705984","1","[0. 0. 0.]","","0"
"567326187425652736","1","[0. 0. 0.]","","0"
"330095294702292993","1","[0. 0. 0.]","","0"
"492730698684723201","1","[0. 0. 0.]","","0"
"935964134624989184","1","[0. 0. 1.]","0","0"
"907538359647653888","1","[1. 1. 1.]","","1"
"373200362368274432","1","[1. 1. 1.]","","1"
"877340637258854402","1","[0. 0. 0.]","","0"
"340526680798011392","1","[0. 0. 1.]","1","0"
"474352396404264960","1","[0. 0. 0.]","","0"
"615885123196616704","1","[0. 0. 0.]","","0"
"478910612651917313","1","[0. 0. 0.]","","0"
"561308368594145280","1","[0. 0. 0.]","","0"
"940281264841539584","1","[0. 0. 0.]","","0"
"907966599751192576","1","[1. 1. 1.]","","1"
"741220972104159232","1","[0. 1. 0.]","0","0"
"185318983422054400","1","[0. 0. 0.]","","0"
"1120311837583728641","1","[0. 0. 0.]","","0"
"724952034789740544","1","[0. 0. 0.]","","0"
"1039614497886011397","1","[0. 0. 0.]","","0"
"908849220924387328","1","[0. 0. 0.]","","0"
"347340919701385216","1","[0. 0. 0.]","","0"
"119450221573980160","1","[0. 0. 0.]","","0"
"1032234149468426240","1","[1. 1. 1.]","","1"
"1172525428956942336","1","[0. 0. 0.]","","0"
"855579165478617089","1","[0. 0. 0.]","","0"
"1014532245971980289","1","[0. 0. 0.]","","0"
"767719294000037888","1","[0. 0. 0.]","","0"
"989150260944691201","1","[0. 1. 1.]","1","1"
"589856164860600320","1","[0. 0. 0.]","","0"
"227551582919745536","1","[0. 0. 0.]","","0"
"391882351510159361","1","[0. 0. 0.]","","0"
"616678187964231684","1","[0. 0. 0.]","","0"
"102348438414442496","1","[0. 0. 0.]","","0"
"1147480424471519232","1","[0. 0. 0.]","","0"
"1032787194849755136","1","[0. 0. 0.]","","0"
"204073103654002689","1","[0. 0. 0.]","","0"
"331724542626115584","1","[0. 0. 0.]","","0"
"383234771255848960","1","[0. 0. 0.]","","0"
"705048418268397568","1","[1. 1. 1.]","","1"
"906095963537801216","1","[0. 0. 0.]","","0"
"412924521297874946","1","[0. 0. 0.]","","0"
"393569960942792704","1","[0. 0. 0.]","","0"
"109661752052027392","1","[0. 0. 0.]","","0"
"663021721595809793","1","[0. 0. 0.]","","0"
"1148356119686860800","1","[0. 0. 0.]","","0"
"783684136343068672","1","[0. 0. 0.]","","0"
"1011352583863185408","1","[0. 0. 0.]","","0"
"535739163589763072","1","[1. 1. 1.]","","1"
"407426549751615488","1","[0. 0. 0.]","","0"
"872718535897882624","1","[0. 0. 0.]","","0"
"1100659495217315840","1","[0. 0. 0.]","","0"
"524996298458423296","1","[0. 0. 0.]","","0"
"951873948257435648","1","[1. 1. 1.]","","1"
"327368188771831808","1","[0. 0. 0.]","","0"
"148979494009569282","1","[0. 0. 0.]","","0"
"857173699790852096","1","[0. 0. 0.]","","0"
"1160488652318732289","1","[1. 1. 1.]","","1"
"1173885508633661440","1","[0. 0. 0.]","","0"
"971751141997449217","1","[0. 0. 0.]","","0"
"620843846935576576","1","[1. 0. 1.]","1","1"
"1011844398949326853","1","[0. 1. 0.]","1","0"
"435466928514007040","1","[0. 0. 0.]","","0"
"861523126680551424","1","[0. 0. 0.]","","0"
"116161473738326016","1","[0. 0. 0.]","","0"
"598881893711532032","1","[0. 0. 0.]","","0"
"996122477490155520","1","[0. 0. 0.]","","0"
"130031283416989696","1","[0. 0. 0.]","","0"
"307673666332794880","1","[0. 0. 0.]","","0"
"500279746236649473","1","[0. 0. 0.]","","0"
"1142500970422767617","1","[0. 0. 0.]","","0"
"817794946069655553","1","[0. 0. 0.]","","0"
"668095443356680193","1","[0. 0. 0.]","","0"
"319603374800658432","1","[0. 0. 0.]","","0"
"1004815899780702208","1","[1. 1. 1.]","","1"
"1146980667739144192","1","[0. 0. 0.]","","0"
"748232993219686402","1","[0. 0. 0.]","","0"
"210548661065760768","1","[0. 0. 0.]","","0"
"803420894685261825","1","[0. 0. 1.]","1","0"
"559895085177765889","1","[0. 0. 0.]","","0"
"1092996836984479744","1","[0. 1. 0.]","1","0"
"556895479444037632","1","[0. 0. 0.]","","0"
"1160828888429125632","1","[1. 1. 1.]","","1"
"1032320794796482565","1","[0. 0. 1.]","0","0"
"812389533622923264","1","[0. 0. 0.]","","0"
"991001751124893697","1","[0. 0. 0.]","","0"
"907630303199547398","1","[0. 1. 1.]","0","0"
"189708980229128192","1","[0. 0. 0.]","","0"
"538028122290286592","1","[0. 0. 0.]","","0"
"119523079142637568","1","[0. 0. 0.]","","0"
"727905362003656705","1","[0. 0. 0.]","","0"
"535360428617236480","1","[1. 1. 1.]","","1"
"650907769789394944","1","[1. 1. 1.]","","1"
"533531131967467520","1","[0. 0. 0.]","","0"
"964247174560100352","1","[0. 0. 0.]","","0"
"111390459691147264","1","[0. 0. 0.]","","0"
"227752273172905984","1","[0. 0. 0.]","","0"
"526676318583136258","1","[0. 0. 0.]","","0"
"763795291954896896","1","[0. 0. 0.]","","0"
"975827174153490436","1","[0. 0. 0.]","","0"
"189223118835957762","1","[0. 0. 0.]","","0"
"1172185421247332352","1","[0. 0. 0.]","","0"
"148611518127288320","1","[0. 0. 0.]","","0"
"1089317077339512832","1","[0. 0. 0.]","","0"
"566939544181039105","1","[1. 1. 1.]","","1"
"1034610557737824256","1","[0. 0. 0.]","","0"
"666585038323097600","1","[0. 0. 0.]","","0"
"358257785475465216","1","[0. 0. 0.]","","0"
"1016741316129157120","1","[0. 0. 0.]","","0"
"663026685705592832","1","[0. 0. 0.]","","0"
"662451440267366400","1","[1. 1. 1.]","","1"
"440865457307152384","1","[0. 0. 0.]","","0"
"917373399575482368","1","[1. 1. 1.]","","1"
