"tid","meet_heuristic","three_labels","fourth_label","majority_vote"
"958671057799516160","1","[0 0 0]","","0.0"
"958698044580605952","1","[0 0 0]","","0.0"
"958715344419475456","1","[0 0 0]","","0.0"
"958716503410511872","1","[0 0 0]","","0.0"
"959223522559176705","1","[0 0 0]","","0.0"
"959515948255535104","1","[0 0 0]","","0.0"
"959547182671114241","1","[0 0 0]","","0.0"
"959582087744446466","1","[0 0 0]","","0.0"
"960489830168846336","1","[0 0 0]","","0.0"
"960543533286477825","1","[0 0 0]","","0.0"
"960590301332045824","1","[0 0 0]","","0.0"
"960862946489524230","1","[0 0 0]","","0.0"
"961027025073987585","1","[0 0 0]","","0.0"
"961668177217380353","1","[0 0 0]","","0.0"
"961668292694994944","1","[0 0 0]","","0.0"
"961668420008804357","1","[0 0 0]","","0.0"
"961669092657778693","1","[0 0 0]","","0.0"
"961706605707517958","1","[0 0 0]","","0.0"
"961991407765303296","1","[0 0 0]","","0.0"
"961997064623329280","1","[0 0 0]","","0.0"
"962036079242100736","1","[0 0 0]","","0.0"
"962114644281307141","1","[0 0 0]","","0.0"
"962355758393421824","1","[0 0 0]","","0.0"
"962355793529106432","1","[0 0 0]","","0.0"
"962694277771005953","1","[0 0 0]","","0.0"
"962904123057336320","1","[0 0 0]","","0.0"
"963055539465965569","1","[0 0 0]","","0.0"
"963055812515123200","1","[0 0 0]","","0.0"
"963126687184687106","1","[0 0 0]","","0.0"
"963127252710932480","1","[0 0 0]","","0.0"
"963127462052990976","1","[0 0 0]","","0.0"
"963127579564756995","1","[0 0 0]","","0.0"
"963136380510593025","1","[0 0 0]","","0.0"
"963136852386607105","1","[0 0 1]","0.0","0.0"
"963488193453740033","1","[0 0 0]","","0.0"
"963548341945683970","1","[0 0 0]","","0.0"
"963792157445410816","1","[0 0 0]","","0.0"
"963850902351372289","1","[0 0 0]","","0.0"
"963908244816257026","1","[0 0 0]","","0.0"
"964213726701342721","1","[0 0 0]","","0.0"
"964417821265416197","1","[0 0 0]","","0.0"
"964576379445678080","1","[0 0 0]","","0.0"
"964598600507502592","1","[0 0 0]","","0.0"
"964940131634466821","1","[0 0 0]","","0.0"
"964949374315958274","1","[0 0 0]","","0.0"
"965959139015970817","1","[0 0 0]","","0.0"
"966118847165222912","1","[0 0 0]","","0.0"
"966299842421997570","1","[0 0 0]","","0.0"
"966322395719008256","1","[0 0 0]","","0.0"
"966341746782359552","1","[0 0 0]","","0.0"
"966345758344609792","1","[0 0 0]","","0.0"
"966500907604168709","1","[0 0 0]","","0.0"
"966694123494404096","1","[0 0 0]","","0.0"
"966726011890126848","1","[0 0 0]","","0.0"
"966727115252158465","1","[0 0 1]","0.0","0.0"
"966742713344380928","1","[0 0 0]","","0.0"
"96675160454737921","1","[0 0 0]","","0.0"
"966755566684172289","1","[0 0 0]","","0.0"
"966837414642798593","1","[0 0 0]","","0.0"
"966989402626035712","1","[0 0 0]","","0.0"
"967026445896880128","1","[0 0 0]","","0.0"
"967051550786023425","1","[0 0 0]","","0.0"
"967060005307469827","1","[0 0 0]","","0.0"
"967096068994453504","1","[0 0 0]","","0.0"
"967164460493430785","1","[0 0 0]","","0.0"
"96744410573836288","1","[0 0 0]","","0.0"
"967467278655565824","1","[0 0 0]","","0.0"
"968063276742561793","1","[0 0 0]","","0.0"
"968470987737059328","1","[0 0 0]","","0.0"
"968587538754621441","1","[0 0 0]","","0.0"
"968749724214972418","1","[0 0 0]","","0.0"
"968924237837856774","1","[0 0 0]","","0.0"
"969217088173813761","1","[0 0 0]","","0.0"
"969537838197993472","1","[0 0 0]","","0.0"
"969625098662670336","1","[0 0 0]","","0.0"
"969728008444559360","1","[0 0 0]","","0.0"
"969916179388092416","1","[0 0 0]","","0.0"
"970007176461934592","1","[0 0 0]","","0.0"
"970313531760545792","1","[0 0 0]","","0.0"
"970700883041423360","1","[0 0 0]","","0.0"
"971004172379271169","1","[0 0 0]","","0.0"
"971505411244347392","1","[0 0 0]","","0.0"
"971620161982738438","1","[0 0 0]","","0.0"
"971777885043339264","1","[0 0 0]","","0.0"
"971795826786775040","1","[0 0 0]","","0.0"
"972140593903120384","1","[0 0 0]","","0.0"
"972141233584799744","1","[0 0 0]","","0.0"
"972216728469024768","1","[0 0 0]","","0.0"
"972488391479693312","1","[0 0 0]","","0.0"
"972508168482799616","1","[0 0 0]","","0.0"
"973293501126512643","1","[0 0 0]","","0.0"
"973294853655334914","1","[0 0 0]","","0.0"
"973295234057728001","1","[0 0 0]","","0.0"
"973295307160281088","1","[0 0 0]","","0.0"
"973295400173101061","1","[0 0 0]","","0.0"
"973295958111981568","1","[0 0 0]","","0.0"
"973296293723410432","1","[0 0 0]","","0.0"
"973297021082796033","1","[0 0 0]","","0.0"
"973550563966275584","1","[1 0 1]","0.0","0.0"
"973565236165988352","1","[0 0 0]","","0.0"
"973581386933137413","1","[0 0 0]","","0.0"
"973603716757585921","1","[0 0 0]","","0.0"
"973612706585554945","1","[0 0 0]","","0.0"
"973628574740643840","1","[0 0 0]","","0.0"
"973633868560465920","1","[0 0 0]","","0.0"
"973982159122743296","1","[0 0 0]","","0.0"
"974297941358727169","1","[0 0 0]","","0.0"
"974316656334917632","1","[0 0 0]","","0.0"
"974416428102111232","1","[0 0 0]","","0.0"
"974675071573872642","1","[0 0 0]","","0.0"
"974722104057913344","1","[0 0 0]","","0.0"
"974741005667831808","1","[0 0 0]","","0.0"
"974759809131204611","1","[0 0 0]","","0.0"
"974995859334049792","1","[0 0 0]","","0.0"
"97566062756896769","1","[0 0 0]","","0.0"
"975762335783669761","1","[0 0 0]","","0.0"
"975925984254939136","1","[0 0 0]","","0.0"
"976096346787733504","1","[0 0 0]","","0.0"
"976413580475207682","1","[0 0 0]","","0.0"
"978355202691657733","1","[0 0 0]","","0.0"
"978416443107651584","1","[0 0 0]","","0.0"
"978630237629149184","1","[0 0 0]","","0.0"
"978785463128408064","1","[0 0 0]","","0.0"
"979395341853245440","1","[0 0 0]","","0.0"
"980837263293677570","1","[0 0 0]","","0.0"
"981230619891036165","1","[0 0 0]","","0.0"
"981830947552350208","1","[0 0 0]","","0.0"
"981861260802318336","1","[0 0 0]","","0.0"
"982016622159425538","1","[0 0 0]","","0.0"
"982019116755234818","1","[0 0 0]","","0.0"
"982165792945881089","1","[0 0 0]","","0.0"
"982228503046176771","1","[0 0 0]","","0.0"
"982231332238458880","1","[0 0 0]","","0.0"
"982267181751713793","1","[0 0 0]","","0.0"
"982425385479692288","1","[0 0 0]","","0.0"
"983303006887260161","1","[0 0 0]","","0.0"
"983432545932017664","1","[0 0 0]","","0.0"
"983901528347029504","1","[0 0 0]","","0.0"
"984404226808872960","1","[0 0 0]","","0.0"
"985191552443174918","1","[0 0 0]","","0.0"
"985201147555270657","1","[0 0 0]","","0.0"
"985861945084534786","1","[0 0 0]","","0.0"
"985876812805951488","1","[0 0 0]","","0.0"
"986064839750705152","1","[0 0 0]","","0.0"
"986281935810060288","1","[0 0 0]","","0.0"
"986681088692146177","1","[0 0 0]","","0.0"
"986803754526748673","1","[0 0 0]","","0.0"
"987095685270069248","1","[0 0 0]","","0.0"
"987670015632699392","1","[0 0 0]","","0.0"
"987691616847712256","1","[0 0 0]","","0.0"
"987812318183555072","1","[0 0 1]","1.0","0.0"
"987949375858135041","1","[0 0 0]","","0.0"
"988288474557038593","1","[0 0 0]","","0.0"
"988314816702971904","1","[0 0 0]","","0.0"
"988344813777911809","1","[0 0 0]","","0.0"
"988479135235227653","1","[0 0 0]","","0.0"
"988515385422106624","1","[0 0 0]","","0.0"
"988646667694981120","1","[0 0 0]","","0.0"
"989134374258946049","1","[0 0 0]","","0.0"
"989298474553413637","1","[0 0 0]","","0.0"
"989306863996022785","1","[0 0 0]","","0.0"
"989536826183503873","1","[0 0 0]","","0.0"
"989608994120577025","1","[1 1 1]","","1.0"
"989887041268867072","1","[0 0 1]","0.0","0.0"
"989890390617739265","1","[0 0 0]","","0.0"
"990092893858627584","1","[1 0 1]","1.0","1.0"
"990170155417329666","1","[0 0 0]","","0.0"
"990594612585795586","1","[0 0 0]","","0.0"
"991010990996316160","1","[0 0 0]","","0.0"
"991073711603310594","1","[0 0 0]","","0.0"
"99141223889113089","1","[0 0 0]","","0.0"
"99148482203484160","1","[0 0 0]","","0.0"
"991624528873885696","1","[0 0 0]","","0.0"
"991744725278392322","1","[0 0 0]","","0.0"
"992044764840235008","1","[0 0 0]","","0.0"
"99211338248761344","1","[0 0 0]","","0.0"
"992147726543605760","1","[0 0 0]","","0.0"
"992739086669701122","1","[0 0 0]","","0.0"
"992923245585281029","1","[0 0 0]","","0.0"
"993787111684820992","1","[0 0 0]","","0.0"
"995840644672380929","1","[0 0 0]","","0.0"
"996259773807968256","1","[0 0 0]","","0.0"
"996673555327848448","1","[0 0 0]","","0.0"
"997167793471606784","1","[1 1 1]","","1.0"
"997726662937726976","1","[0 0 0]","","0.0"
"997759454241329152","1","[0 0 0]","","0.0"
"997835960468504577","1","[0 0 0]","","0.0"
"998232010786140160","1","[0 0 0]","","0.0"
"999341863730638848","1","[0 0 0]","","0.0"
"999409612062445574","1","[0 0 0]","","0.0"
"999717233357180928","1","[0 0 0]","","0.0"
"1138175384829267970","0","","",""
"1138840416726523906","0","","",""
"1020600217106776065","0","","",""
"1035512814042001410","0","","",""
"1035646446396223488","0","","",""
"1100143505635184641","0","","",""
"1148187728737124352","0","","",""
"516076570801627136","0","","",""
"449631135723978753","0","","",""
"439229371405328386","0","","",""
"547846212603621376","0","","",""
"547971317862240256","0","","",""
"524975573118906369","0","","",""
"525306873424396288","0","","",""
"525672507064717313","0","","",""
"525673270436065281","0","","",""
"526795085262761984","0","","",""
"526100899425685505","0","","",""
"524979741112418304","0","","",""
"525000157822455808","0","","",""
"525028599469195264","0","","",""
"525043551416373248","0","","",""
"525046407527686144","0","","",""
"525724818277404673","0","","",""
"545307943046881280","0","","",""
"545314995366404096","0","","",""
"545316473703776256","0","","",""
"545685698628833280","0","","",""
"525691478518292480","0","","",""
"545392878869286912","0","","",""
"545412676877172736","0","","",""
"550609197822259201","0","","",""
"551930213798387713","0","","",""
"555391599660646401","0","","",""
"555739849970704385","0","","",""
"574385310194364417","0","","",""
"585604283174891520","0","","",""
"589801444838084608","0","","",""
"525279426687164417","0","","",""
"526101403736219648","0","","",""
"563151395931832320","0","","",""
"545792450355163136","0","","",""
"574386866260025344","0","","",""
"330297176007770112","0","","",""
"331365851435515905","0","","",""
"329650406470856706","0","","",""
"346979944926150659","0","","",""
"329653311466795008","0","","",""
"329652866946060289","0","","",""
"329716740755955712","0","","",""
"329718540527611906","0","","",""
"329725402450898944","0","","",""
"329751255490625536","0","","",""
"329752376850411520","0","","",""
"329773590012653569","0","","",""
"329780011399782401","0","","",""
"329792363230814209","0","","",""
"478331133630107648","0","","",""
"329852508115705856","0","","",""
"329865841933967360","0","","",""
"329877546114117632","0","","",""
"329915566003482627","0","","",""
"329918973137285121","0","","",""
"329980914224467968","0","","",""
"329981169624039425","0","","",""
"334726705174441984","0","","",""
"629327375956754433","0","","",""
"331818147306950657","0","","",""
"331841121846173696","0","","",""
"329800136454709250","0","","",""
"329714915755556864","0","","",""
"329865827656548352","0","","",""
"335634651639054336","0","","",""
"830833200859451393","0","","",""
"269488996860710912","0","","",""
"542344926323683329","0","","",""
"540239657473028096","0","","",""
"540262241870680065","0","","",""
"540541113766281216","0","","",""
"540542420715188225","0","","",""
"540563410488811520","0","","",""
"540631672895459328","0","","",""
"540678856068591617","0","","",""
"540799922497683457","0","","",""
"540799923298787328","0","","",""
"540244257341456384","0","","",""
"540858087134224384","0","","",""
"540909731838038017","0","","",""
"541077583949873152","0","","",""
"542620480101183488","0","","",""
"545674222974935040","0","","",""
"543451634144403457","0","","",""
"554958118870728704","0","","",""
"870329235768057860","0","","",""
"651053067282964480","0","","",""
"651061978354556928","0","","",""
"651064444122996736","0","","",""
"651069347541024768","0","","",""
"651071966410067968","0","","",""
"651079655236202497","0","","",""
"651082932606640128","0","","",""
"651087223148773376","0","","",""
"651113328190689280","0","","",""
"651128439391436800","0","","",""
"651154312417034240","0","","",""
"651162683811561472","0","","",""
"651215932023398400","0","","",""
"651303711365578756","0","","",""
"651341470667026432","0","","",""
"651375370667626496","0","","",""
"651384821822820352","0","","",""
"651402868096933888","0","","",""
"651643883735150592","0","","",""
"651754604120698880","0","","",""
"651755034368176128","0","","",""
"651925326507941893","0","","",""
"652719490849894400","0","","",""
"653510120609943552","0","","",""
"653868001154850816","0","","",""
"656865297454895104","0","","",""
"659360467580801024","0","","",""
"659441446739681281","0","","",""
"659475609974894592","0","","",""
"659502034970877952","0","","",""
"659563685614977024","0","","",""
"659567478540865537","0","","",""
"659578557711187969","0","","",""
"659639218671456260","0","","",""
"659963713634611200","0","","",""
"660112172815654912","0","","",""
"660146852407476224","0","","",""
"661147246696734720","0","","",""
"661413243831894016","0","","",""
"662245013397590016","0","","",""
"666074717955219461","0","","",""
"666094302012039169","0","","",""
"788194652990021632","0","","",""
"977953020142149633","0","","",""
"1079820646379544577","0","","",""
"664445948500836352","0","","",""
"1040181361720655872","0","","",""
"892481847170433024","0","","",""
"718123758058217472","0","","",""
"889809402550734848","0","","",""
"778891108612968448","0","","",""
"778891197003726848","0","","",""
"549882936548655105","0","","",""
"983647018441555968","0","","",""
"1142373580698783744","0","","",""
"628870487070875648","0","","",""
"629206185640656896","0","","",""
"583570708166475776","0","","",""
"583573128468496384","0","","",""
"974359583815880705","0","","",""
"1063386890823450625","0","","",""
"662976179549278208","0","","",""
"683226805227130880","0","","",""
"587667262712098816","0","","",""
"738685287862284288","0","","",""
"852840754539937792","0","","",""
"759029907783421952","0","","",""
"516950388528791554","0","","",""
"869630504479465473","0","","",""
"315373437776437249","0","","",""
"649892207097462784","0","","",""
"650455307945009152","0","","",""
"768905967543066624","0","","",""
"893417256490643456","0","","",""
"896510373204983809","0","","",""
"630133657877901312","0","","",""
"940662354085265408","0","","",""
"1142045523416768512","0","","",""
"1039820174243680256","0","","",""
"1039820209245184000","0","","",""
"1040937539677253632","0","","",""
"849356176517193729","0","","",""
"941219999351525376","0","","",""
"593205112379731968","0","","",""
"1135584949916950529","0","","",""
"723469966008143872","0","","",""
"1056124930453049345","0","","",""
"1156505656440045569","0","","",""
"1156505850363748352","0","","",""
"1007567187341537280","0","","",""
"1007569116171890688","0","","",""
"915233760760729600","0","","",""
"908469371961348096","0","","",""
"908637531775705088","0","","",""
"918780766980411392","0","","",""
"1141185851038109696","0","","",""
"1144176001221582854","0","","",""
"1144328315077107712","0","","",""
"1147435032644063233","0","","",""
"1151245139437936645","0","","",""
"1070779920370958336","0","","",""
"1072675999664476161","0","","",""
"1072796284765913090","0","","",""
"1119104920483876864","0","","",""
"995608407586488320","0","","",""
"1166779365444612097","0","","",""
"827409803622223872","0","","",""
"872147341716750336","0","","",""
"976904621313544192","0","","",""
"860196862782980096","0","","",""
"1166968658549256193","0","","",""
"402454957560848385","0","","",""
"753662237068386305","0","","",""
"520656519080468480","0","","",""
"490214773212991488","0","","",""
"640102335893516288","0","","",""
"822090764545101826","0","","",""
"989220276964593667","0","","",""
"737664825451532288","0","","",""
"737682351300313088","0","","",""
"737684366596444160","0","","",""
"737707557595295745","0","","",""
"737713829807722496","0","","",""
"737730012174909442","0","","",""
"737756626019581952","0","","",""
"737882095171850240","0","","",""
"737953722605699072","0","","",""
"738001047583522816","0","","",""
"738001908229672960","0","","",""
"738007198589194240","0","","",""
"738054180611469312","0","","",""
"738055109452673026","0","","",""
"738898072000966656","0","","",""
"738956150884859904","0","","",""
"739469074997071872","0","","",""
"742540631457726466","0","","",""
"743627069465100288","0","","",""
"750123076365512704","0","","",""
"751813184126742528","0","","",""
"754737439428706304","0","","",""
"754910242815827968","0","","",""
"755322588663017472","0","","",""
"763362401953652737","0","","",""
"769144677882789888","0","","",""
"769145915152142336","0","","",""
"769146094920011776","0","","",""
"769146614384590848","0","","",""
"769144805142192128","0","","",""
"769147195404775424","0","","",""
"769147529984344064","0","","",""
"769147581377175552","0","","",""
"769147372249186304","0","","",""
"794237944517292036","0","","",""
"798462539126505472","0","","",""
"847444262132310016","0","","",""
"865940019785216001","0","","",""
"865940771685498881","0","","",""
"865941147545370624","0","","",""
"865948627818213376","0","","",""
"866548469770723328","0","","",""
"872150540620353540","0","","",""
"926152283204866048","0","","",""
"982246028840595456","0","","",""
"996352007781961730","0","","",""
"996398542188109826","0","","",""
"1073564350659477506","0","","",""
"1088529331092180992","0","","",""
"1088563541265788934","0","","",""
"1090178788665757696","0","","",""
"887002985821126656","0","","",""
"887003011930705920","0","","",""
"887181132436865024","0","","",""
"887262021628067840","0","","",""
"887382591623573504","0","","",""
"887386489948168192","0","","",""
"887839473534476288","0","","",""
"887863791169523712","0","","",""
"908475501165010944","0","","",""
"910956799011979264","0","","",""
"957700241901277185","0","","",""
"813803996393705473","0","","",""
"813856036566298624","0","","",""
"813902311667941376","0","","",""
"813912351002992640","0","","",""
"814123743484280832","0","","",""
"814245524245250048","0","","",""
"814314540913414144","0","","",""
"814317836403351556","0","","",""
"814388218816851968","0","","",""
"814657272022495232","0","","",""
"816177577215881216","0","","",""
"829007698255425536","0","","",""
"830467207008096257","0","","",""
"833383698946887680","0","","",""
"835565023657357312","0","","",""
"835579607386566656","0","","",""
"835595195328552960","0","","",""
"835599907364954113","0","","",""
"835775287816302593","0","","",""
"837380227093381120","0","","",""
"837759327272329218","0","","",""
"940171555648299008","0","","",""
"711938241004490753","0","","",""
"711942205951201281","0","","",""
"711966746958307328","0","","",""
"711977693747744768","0","","",""
"711978998268633089","0","","",""
"712004825672626176","0","","",""
"712154912415686656","0","","",""
"712220464043560960","0","","",""
"713713632891133952","0","","",""
"719178138761109504","0","","",""
"720260435803553793","0","","",""
"725741505084854277","0","","",""
"727909574687244288","0","","",""
"750425706828533760","0","","",""
"763560896538906632","0","","",""
"765524436460138496","0","","",""
"788483598219444225","0","","",""
"419833389097967616","0","","",""
"1049369604177498118","0","","",""
"1049382483823710208","0","","",""
"1049535228719636480","0","","",""
"1049618095411744768","0","","",""
"1049680034993188865","0","","",""
"1049684034345811968","0","","",""
"1049834208313651200","0","","",""
"1050647831218802689","0","","",""
"1050666580340662272","0","","",""
"1050691359026204672","0","","",""
"1051108066899488768","0","","",""
"1051114493940502528","0","","",""
"1051594426093572097","0","","",""
"1052142275705344002","0","","",""
"1053616827056750592","0","","",""
"1053851466354458624","0","","",""
"1056810405237002241","0","","",""
"1057277196740501504","0","","",""
"1058087782713843713","0","","",""
"1059726973008859136","0","","",""
"1059871469679898630","0","","",""
"1060045453012668417","0","","",""
"1060445023559389185","0","","",""
"1060457599605313541","0","","",""
"1061257170623365120","0","","",""
"1069005964487999488","0","","",""
"752827431312994304","0","","",""
"779294967835484161","0","","",""
"523123463578730496","0","","",""
"930041130040864769","0","","",""
"930067227193245696","0","","",""
"637913165997543424","0","","",""
"165293441243287552","0","","",""
"159817423455928320","0","","",""
"176276043634716673","0","","",""
"155098109742039041","0","","",""
"160587453764337666","0","","",""
"164060679878348803","0","","",""
"349393065078829056","0","","",""
"217726828675219457","0","","",""
"218977984198094848","0","","",""
"218316073374720001","0","","",""
"383000999020867584","0","","",""
"217393621270396928","0","","",""
"222247170319990784","0","","",""
"1005745802206220289","0","","",""
"794312555699249152","0","","",""
"870698356439302145","0","","",""
"917812373196558342","0","","",""
"943798323126919170","0","","",""
"1062289622640812032","0","","",""
"783309394352168960","0","","",""
"793238354598961152","0","","",""
"797125493048954880","0","","",""
"1035863274615500800","0","","",""
"992787025257525248","0","","",""
"1141527357628436480","0","","",""
"1142201231336775682","0","","",""
"698429287464964096","0","","",""
"702087535296524289","0","","",""
"928841160147087361","0","","",""
"928938831964966912","0","","",""
"929179596620042240","0","","",""
"1065456112441249792","0","","",""
"567646987512602624","0","","",""
"812386099133902849","0","","",""
"812413866495897600","0","","",""
"862734505009872896","0","","",""
"784098440024317952","0","","",""
"732921746555199488","0","","",""
"831482298683973632","0","","",""
"1034945422933073920","0","","",""
"773186258621370370","0","","",""
"773409276320677888","0","","",""
"995605815150067712","0","","",""
"995609847038013440","0","","",""
"995717487709782018","0","","",""
"826908894286999555","0","","",""
"833819740137156608","0","","",""
"842494400504782848","0","","",""
"851151511212224513","0","","",""
"923601398616510464","0","","",""
"923601420905009152","0","","",""
"1023195162804023301","0","","",""
"1129373138230235138","0","","",""
"964908630595293185","0","","",""
"384599125125103616","0","","",""
"292036181829492736","0","","",""
"292036180478947329","0","","",""
"673685293032058881","0","","",""
"387433981676752896","0","","",""
"383130075190685697","0","","",""
"383833931138617344","0","","",""
"384971542892793856","0","","",""
"486474454390697985","0","","",""
"1155589232267677697","0","","",""
"624519530795024384","0","","",""
"624527582466158592","0","","",""
"730342225029136384","0","","",""
"730343485421707264","0","","",""
"592022865177923584","0","","",""
"590321802150154241","0","","",""
"1092905707966476289","0","","",""
"740986570136817664","0","","",""
"849401243114012673","0","","",""
"849401243072155648","0","","",""
"849401243193794560","0","","",""
"856466578879242240","0","","",""
"856466578942164992","0","","",""
"856466580775071744","0","","",""
"783953757323137024","0","","",""
"783624218386849792","0","","",""
"782334324897120256","0","","",""
"800636191729156096","0","","",""
"754922471141281794","0","","",""
"941737430088081410","0","","",""
"775606202906673152","0","","",""
"944450552615673856","0","","",""
"1063386444146847744","0","","",""
"914243894149226497","0","","",""
"760040593166856192","0","","",""
"784774240625098752","0","","",""
"1087276983342383104","0","","",""
"1030396613938663424","0","","",""
"1090887407531114496","0","","",""
"821653274126381057","0","","",""
"815860455671525376","0","","",""
"816548012616978432","0","","",""
"816866310441140225","0","","",""
"817398893440811009","0","","",""
"817416707530690560","0","","",""
"817751751524814850","0","","",""
"817912263545946112","0","","",""
"818524118597378048","0","","",""
"821630961364377600","0","","",""
"994646458493059072","0","","",""
"1116347968351870976","0","","",""
"494789446198259712","0","","",""
"1023514484705378304","0","","",""
"1023515496237297664","0","","",""
"1023546949599780864","0","","",""
"861950167322439681","0","","",""
"872448412515536896","0","","",""
"759365478238203906","0","","",""
"759432897388425216","0","","",""
"761537554441236480","0","","",""
"768697668335828992","0","","",""
"770623412255526912","0","","",""
"715483177440051200","0","","",""
"715547225682644992","0","","",""
"715638998778052608","0","","",""
"716043782186250242","0","","",""
"647057770060058624","0","","",""
"647060474341797892","0","","",""
"647060903087706112","0","","",""
"647381224625995777","0","","",""
"648902345380622336","0","","",""
"648997475949215744","0","","",""
"651818625138053120","0","","",""
"806082801468477440","0","","",""
"806114885876719616","0","","",""
"806106577388404736","0","","",""
"806111423009067008","0","","",""
"806136121575043073","0","","",""
"806762852455313409","0","","",""
"1128501786405478401","0","","",""
"1144323885048967171","0","","",""
"963504592872005632","0","","",""
"981598188523147266","0","","",""
"981972572844838913","0","","",""
"1077260528660164610","0","","",""
"1091817816779640833","0","","",""
"1097360028388843520","0","","",""
"1097405138732548097","0","","",""
"1107617429230968834","0","","",""
"1107619466903543810","0","","",""
"1107629830042984449","0","","",""
"1116374124883054594","0","","",""
"1116716482870665216","0","","",""
"1116722980351090689","0","","",""
"1172175365994876934","0","","",""
"1177173546944094208","0","","",""
"1053594442882461696","0","","",""
"1055015381843230720","0","","",""
"1059911703436115968","0","","",""
"1139426014046633984","0","","",""
"996029895535943680","0","","",""
"1003905177894752256","0","","",""
"1101495590142296064","0","","",""
"1101510440667017216","0","","",""
"988475070132703232","0","","",""
"943842255315628034","0","","",""
"944534043466567680","0","","",""
"1051800020771635200","0","","",""
"985769785345658882","0","","",""
"997107125871697921","0","","",""
"1039180215694569473","0","","",""
"1123556443276357632","0","","",""
"1123556533642698752","0","","",""
"1123569575843586049","0","","",""
"1170215040953270272","0","","",""
"666058296995000320","0","","",""
"674770610048868352","0","","",""
"688390392962772992","0","","",""
"697510910257139712","0","","",""
"703988275841781760","0","","",""
"713055346542125061","0","","",""
"720310768567070721","0","","",""
"768166055877480449","0","","",""
"779067883217424384","0","","",""
"789531862997864448","0","","",""
"797504322238038016","0","","",""
"809508448127897600","0","","",""
"816756192785612801","0","","",""
"848290187578925056","0","","",""
"949748097919475714","0","","",""
"656598594045259776","0","","",""
"665560130616954880","0","","",""
"671360311295897600","0","","",""
"674257230561177600","0","","",""
"678213244457254912","0","","",""
"687620288578719744","0","","",""
"689930518050295810","0","","",""
"696061070897737730","0","","",""
"700779436199845888","0","","",""
"701134482859024384","0","","",""
"707619704123297792","0","","",""
"707932787173683200","0","","",""
"714565528988336128","0","","",""
"721752763189866496","0","","",""
"722839891256721408","0","","",""
"728268253009743872","0","","",""
"733704328687538177","0","","",""
"669516078939271168","0","","",""
"671343167019614209","0","","",""
"685559188806864896","0","","",""
"1093456401752567808","0","","",""
"1093929241144643586","0","","",""
"1097224354558066689","0","","",""
"1097321053796339712","0","","",""
"1102660451228401666","0","","",""
"1105921862616403972","0","","",""
"1106653861677289472","0","","",""
"1112444619059593217","0","","",""
"1115361576096346112","0","","",""
"1120786978759421952","0","","",""
"1132745761953910785","0","","",""
"1137819196673409024","0","","",""
"1147241300103745537","0","","",""
"1150865184380112898","0","","",""
"1152677116091256833","0","","",""
"1155576203329384449","0","","",""
"1157730381128491011","0","","",""
"1161400809650831362","0","","",""
"1169008437239459841","0","","",""
"1172994704188878850","0","","",""
"1175169027993415680","0","","",""
"618063088038744065","0","","",""
"700879889537208321","0","","",""
"524868026886131713","0","","",""
"524864126632226816","0","","",""
"437182647798734848","0","","",""
"437180868126187520","0","","",""
"568409184451952641","0","","",""
"568462206305591296","0","","",""
"568417615481315329","0","","",""
"696876265056243712","0","","",""
"696970771982233600","0","","",""
"930838558448996354","0","","",""
"679858126108160004","0","","",""
"708412126163968000","0","","",""
"710260078738153472","0","","",""
"834112947324583936","0","","",""
"292486669364494336","0","","",""
"604648730558529536","0","","",""
"720967115025428480","0","","",""
"294678382090792961","0","","",""
"334868779609759745","0","","",""
"614740095946461184","0","","",""
"614748782392053761","0","","",""
"537562063871041537","0","","",""
"537565696595480577","0","","",""
"541035776105259008","0","","",""
"578981867778617344","0","","",""
"455913624884609024","0","","",""
"681812957190201344","0","","",""
"854265000453586944","0","","",""
"733097480884195328","0","","",""
"733142323693899776","0","","",""
"779097114512986112","0","","",""
"1151014680967565312","0","","",""
"728320648662155264","0","","",""
"728343157046272000","0","","",""
"728446790400286720","0","","",""
"728837805640540160","0","","",""
"728600855813890049","0","","",""
"728618077693218816","0","","",""
"806686390863835136","0","","",""
"806727680020201473","0","","",""
"1091051278443208704","0","","",""
"1091059169313124353","0","","",""
"1091086166734954498","0","","",""
"1091122168413310977","0","","",""
"1091276540669714433","0","","",""
"1091278992869609472","0","","",""
"1091286391793872897","0","","",""
"1091335142965239808","0","","",""
"1091525847427792896","0","","",""
"1091690304024047617","0","","",""
"1091732962448674816","0","","",""
"1092067338801893377","0","","",""
"1092285814262939648","0","","",""
"1092297041873719296","0","","",""
"1092324948398522368","0","","",""
"1092377644702654467","0","","",""
"1092437656708046848","0","","",""
"1092525878255538176","0","","",""
"1092527861469249536","0","","",""
"1092530454865969155","0","","",""
"1092579297066393600","0","","",""
"1092667130112290817","0","","",""
"1092697185945309184","0","","",""
"1092764818560503808","0","","",""
"1093072996539994112","0","","",""
"1093105232916238336","0","","",""
"1093173990493995010","0","","",""
"1093221036131303425","0","","",""
"1094052173271330816","0","","",""
"1168879302080913408","0","","",""
"959341032520417281","0","","",""
"839922192624324608","0","","",""
"839927079772819456","0","","",""
"841184470883549185","0","","",""
"842362886861250560","0","","",""
"651084718415351808","0","","",""
"692488293087318016","0","","",""
"257272764652736513","0","","",""
"264562803858341888","0","","",""
"375944991870181376","0","","",""
"540193935432237056","0","","",""
"537180497193861120","0","","",""
"539825155308937216","0","","",""
"568058633436545026","0","","",""
